"huc8","year","month","year_wtr","Power_diverted","consumtive_diverted","Forest_pct","prcp_sum","et_mean","swe_mean","inflow_wtr_mm","sum_cap_af","tmean","elevation","mng_medhigh_10yr_pct","BurnSev34_10yr_pct","pop_den","weighted_median_income","project","P_ET"
18010207,2011,9,2011,0,2121,31.6907281392737,2.1469976858942,58.6346366258422,0,0,57110,19.6173898550737,1231.96017835,0.814738219693829,0.710295439696621,6.79963445663452,38996.2694149214,0,-56.487638939948
18010207,2011,10,2012,0,1618.1,31.6907281392737,38.9864973470555,34.4395816772075,0,0,57110,11.1555882519853,1231.96017835,0.855419130537367,0.710295439696621,6.79963445663452,38996.2694149214,0,4.546915669848
18010207,2011,11,2012,0,1914.3,31.6907281392737,42.4312946276561,15.5631224592126,0.0199478161025039,0,57110,4.28127182077159,1231.96017835,0.855419130537367,0.710295439696621,6.79963445663452,38996.2694149214,0,26.8681721684435
18010207,2011,12,2012,0,1672.4,31.6907281392737,16.5673877658587,11.3629378039995,0.0132731587707033,0,57110,2.09578244317193,1231.96017835,0.855419130537367,0.710295439696621,6.79963445663452,38996.2694149214,0,5.2044499618592
18010207,2012,1,2012,0,3502.8,31.799840247459,109.87605102122,12.4369798669123,1.65097055399882,0,57110,2.54360259345116,1231.96017835,0.855419130537367,0.710295439696621,7.04804277420044,39728.5566981144,0,97.4390711543077
18010207,2012,2,2012,0,2028,31.799840247459,42.808798953201,19.3132548665279,1.15899012156209,0,57110,3.33219436654176,1231.96017835,0.800018830735323,0.710295439696621,7.04804277420044,39728.5566981144,0,23.4955440866731
18010207,2012,3,2012,0,7676.1,31.799840247459,171.30008580592,30.8331633572217,2.58755628867387,0,57110,4.10302945206684,1231.96017835,0.799534477806398,0.710295439696621,7.04804277420044,39728.5566981144,0,140.466922448698
18010207,2012,4,2012,0,14502.6,31.799840247459,72.3002889887667,64.7274047866287,0.18613945208658,0,57110,8.86063622348391,1231.96017835,0.799534477806398,0.710295439696621,7.04804277420044,39728.5566981144,0,7.572884202138
18010207,2012,5,2012,0,7960.7,31.799840247459,14.7125511811526,83.0175951936157,7.72249668345914e-07,0,57110,13.2376952577201,1231.96017835,0.799534477806398,0.710295439696621,7.04804277420044,39728.5566981144,0,-68.3050440124631
18010207,2012,6,2012,0,4106.3,31.799840247459,45.6676126675336,86.4305916435921,0,0,57110,15.2924283126483,1231.96017835,0.799534477806398,0.710295439696621,7.04804277420044,39728.5566981144,0,-40.7629789760585
18010207,2012,7,2012,0,3041.3,31.799840247459,8.0480869759592,97.7492838015004,0,0,57110,21.0806829525725,1231.96017835,0.799534477806398,0.430968643678593,7.04804277420044,39728.5566981144,0,-89.7011968255412
18010207,2012,8,2012,0,2468.2,31.799840247459,0,79.7236628669111,0,0,57110,22.8232755547381,1231.96017835,0.799534477806398,0.430968643678593,7.04804277420044,39728.5566981144,0,-79.7236628669111
